fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150130.065,""accelerometers"":{""x"":34.53202438354492,""y"":175.005615234375,""z"":-951.1962890625},""gyroscopes"":{""x"":-7.597221374511719,""y"":2.475538492202759,""z"":6.657443523406982},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.562,""leftRightDegrees"":0.359,""clockwiseDegrees"":162.214,""xVelocity"":-12.81201171875,""yVelocity"":-169.54415893554688,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150135.131,""accelerometers"":{""x"":46.53093338012695,""y"":147.69825744628906,""z"":-954.822509765625},""gyroscopes"":{""x"":-5.624413013458252,""y"":-1.0110732316970825,""z"":9.739029884338379},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.542,""leftRightDegrees"":0.327,""clockwiseDegrees"":162.277,""xVelocity"":-11.59672737121582,""yVelocity"":-161.7157745361328,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150140.533,""accelerometers"":{""x"":14.315689086914062,""y"":136.8531494140625,""z"":-949.2677001953125},""gyroscopes"":{""x"":-3.2570064067840576,""y"":1.6615263223648071,""z"":9.339805603027344},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.53,""leftRightDegrees"":0.31,""clockwiseDegrees"":162.339,""xVelocity"":-13.330389976501465,""yVelocity"":-154.79986572265625,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150145.202,""accelerometers"":{""x"":9.75778579711914,""y"":143.80194091796875,""z"":-958.2097778320312},""gyroscopes"":{""x"":-3.1605427265167236,""y"":-4.121850490570068,""z"":5.987705707550049},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.489,""leftRightDegrees"":0.29,""clockwiseDegrees"":162.384,""xVelocity"":-12.997259140014648,""yVelocity"":-148.61778259277344,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150150.39,""accelerometers"":{""x"":-8.287084579467773,""y"":142.0374755859375,""z"":-956.1832885742188},""gyroscopes"":{""x"":-2.204289197921753,""y"":1.1053446531295776,""z"":2.0936851501464844},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.472,""leftRightDegrees"":0.274,""clockwiseDegrees"":162.409,""xVelocity"":-12.388893127441406,""yVelocity"":-141.5215606689453,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150154.968,""accelerometers"":{""x"":-3.50858211517334,""y"":153.81268310546875,""z"":-965.4523315429688},""gyroscopes"":{""x"":-4.815239429473877,""y"":-0.9744182825088501,""z"":9.872584342956543},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.445,""leftRightDegrees"":0.246,""clockwiseDegrees"":162.474,""xVelocity"":-11.785076141357422,""yVelocity"":-134.8651885986328,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150160.034,""accelerometers"":{""x"":13.085580825805664,""y"":129.64100646972656,""z"":-969.3521118164062},""gyroscopes"":{""x"":-2.9578499794006348,""y"":-2.8806869983673096,""z"":7.8577094078063965},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.411,""leftRightDegrees"":0.231,""clockwiseDegrees"":162.528,""xVelocity"":-10.769145011901855,""yVelocity"":-129.5061492919922,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150165.039,""accelerometers"":{""x"":-10.543478965759277,""y"":122.23504638671875,""z"":-974.9783325195312},""gyroscopes"":{""x"":-1.5151978731155396,""y"":-2.291374683380127,""z"":11.208986282348633},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.376,""leftRightDegrees"":0.225,""clockwiseDegrees"":162.599,""xVelocity"":-11.852855682373047,""yVelocity"":-115.91668701171875,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150170.166,""accelerometers"":{""x"":8.167582511901855,""y"":115.8223648071289,""z"":-993.210205078125},""gyroscopes"":{""x"":-2.325244903564453,""y"":-5.7822442054748535,""z"":11.993160247802734},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.327,""leftRightDegrees"":0.216,""clockwiseDegrees"":162.673,""xVelocity"":-12.31955623626709,""yVelocity"":-103.87367248535156,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150175.109,""accelerometers"":{""x"":-9.006943702697754,""y"":113.34989929199219,""z"":-1000.1856689453125},""gyroscopes"":{""x"":0.8474287390708923,""y"":-3.0515060424804688,""z"":6.773437023162842},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.288,""leftRightDegrees"":0.222,""clockwiseDegrees"":162.722,""xVelocity"":-13.044892311096191,""yVelocity"":-93.13609313964844,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150180.297,""accelerometers"":{""x"":16.508121490478516,""y"":112.7520980834961,""z"":-1019.7643432617188},""gyroscopes"":{""x"":-1.2085522413253784,""y"":-2.882769823074341,""z"":12.538997650146484},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.255,""leftRightDegrees"":0.219,""clockwiseDegrees"":162.8,""xVelocity"":-12.225367546081543,""yVelocity"":-78.87657928466797,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150185.089,""accelerometers"":{""x"":33.37451171875,""y"":97.81034088134766,""z"":-1018.6510009765625},""gyroscopes"":{""x"":0.07362020760774612,""y"":0.14135828614234924,""z"":9.827174186706543},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.24,""leftRightDegrees"":0.224,""clockwiseDegrees"":162.864,""xVelocity"":-10.227079391479492,""yVelocity"":-66.49690246582031,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150189.941,""accelerometers"":{""x"":29.990291595458984,""y"":92.33676147460938,""z"":-1025.1278076171875},""gyroscopes"":{""x"":0.8786026239395142,""y"":0.20196565985679626,""z"":10.30678939819336},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.224,""leftRightDegrees"":0.235,""clockwiseDegrees"":162.93,""xVelocity"":-8.477457046508789,""yVelocity"":-55.51060104370117,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150194.976,""accelerometers"":{""x"":48.9909782409668,""y"":76.49806213378906,""z"":-1024.7086181640625},""gyroscopes"":{""x"":2.0288734436035156,""y"":2.4355416297912598,""z"":9.326166152954102},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.223,""leftRightDegrees"":0.253,""clockwiseDegrees"":162.991,""xVelocity"":-8.280062675476074,""yVelocity"":-42.64908981323242,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150199.951,""accelerometers"":{""x"":29.239065170288086,""y"":77.2066650390625,""z"":-1020.915283203125},""gyroscopes"":{""x"":5.014868259429932,""y"":0.5888774991035461,""z"":4.947775363922119},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.21,""leftRightDegrees"":0.285,""clockwiseDegrees"":163.031,""xVelocity"":-8.550846099853516,""yVelocity"":-31.072839736938477,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150205.2,""accelerometers"":{""x"":47.76836395263672,""y"":66.79334259033203,""z"":-1017.889404296875},""gyroscopes"":{""x"":5.784188270568848,""y"":0.7096707820892334,""z"":7.176787376403809},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.2,""leftRightDegrees"":0.323,""clockwiseDegrees"":163.082,""xVelocity"":-8.315828323364258,""yVelocity"":-20.90633773803711,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150209.96,""accelerometers"":{""x"":42.864952087402344,""y"":75.42559051513672,""z"":-1001.7523193359375},""gyroscopes"":{""x"":6.503887176513672,""y"":1.7250354290008545,""z"":3.7228970527648926},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.194,""leftRightDegrees"":0.362,""clockwiseDegrees"":163.115,""xVelocity"":-8.185903549194336,""yVelocity"":-11.540993690490723,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150215.209,""accelerometers"":{""x"":51.65039825439453,""y"":76.258544921875,""z"":-995.5416870117188},""gyroscopes"":{""x"":5.368356227874756,""y"":0.22356757521629333,""z"":7.054708003997803},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.183,""leftRightDegrees"":0.396,""clockwiseDegrees"":163.165,""xVelocity"":-7.856378555297852,""yVelocity"":-4.572539329528809,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150220.123,""accelerometers"":{""x"":52.669036865234375,""y"":76.36198425292969,""z"":-982.1737060546875},""gyroscopes"":{""x"":6.296868801116943,""y"":1.6320130825042725,""z"":2.562410354614258},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.179,""leftRightDegrees"":0.433,""clockwiseDegrees"":163.192,""xVelocity"":-8.258962631225586,""yVelocity"":1.8098474740982056,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150224.975,""accelerometers"":{""x"":51.0576286315918,""y"":88.63845825195312,""z"":-979.1891479492188},""gyroscopes"":{""x"":6.220392227172852,""y"":-2.3792567253112793,""z"":5.4593634605407715},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.155,""leftRightDegrees"":0.468,""clockwiseDegrees"":163.233,""xVelocity"":-7.9571661949157715,""yVelocity"":7.785959243774414,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150229.858,""accelerometers"":{""x"":55.259544372558594,""y"":87.89765167236328,""z"":-965.76220703125},""gyroscopes"":{""x"":5.932548999786377,""y"":-3.1482303142547607,""z"":7.672532558441162},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.127,""leftRightDegrees"":0.503,""clockwiseDegrees"":163.286,""xVelocity"":-14.497236251831055,""yVelocity"":11.870055198669434,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150234.985,""accelerometers"":{""x"":61.98765182495117,""y"":117.1756362915039,""z"":-958.2108764648438},""gyroscopes"":{""x"":8.353145599365234,""y"":-7.949459075927734,""z"":0.4545285999774933},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.078,""leftRightDegrees"":0.543,""clockwiseDegrees"":163.301,""xVelocity"":-20.18715476989746,""yVelocity"":16.26454734802246,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150240.02,""accelerometers"":{""x"":79.73993682861328,""y"":121.16339111328125,""z"":-945.7252807617188},""gyroscopes"":{""x"":4.644954204559326,""y"":-4.197795867919922,""z"":4.963490009307861},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.049,""leftRightDegrees"":0.565,""clockwiseDegrees"":163.339,""xVelocity"":-24.815765380859375,""yVelocity"":20.349454879760742,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150244.903,""accelerometers"":{""x"":74.59888458251953,""y"":115.94203186035156,""z"":-941.4044799804688},""gyroscopes"":{""x"":5.638456344604492,""y"":-7.569378852844238,""z"":-4.870785713195801},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":3.004,""leftRightDegrees"":0.59,""clockwiseDegrees"":163.328,""xVelocity"":-32.62385559082031,""yVelocity"":27.43107795715332,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150249.816,""accelerometers"":{""x"":89.88748168945312,""y"":119.05166625976562,""z"":-943.48095703125},""gyroscopes"":{""x"":4.144002437591553,""y"":-3.288262367248535,""z"":-2.493382692337036},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.983,""leftRightDegrees"":0.608,""clockwiseDegrees"":163.329,""xVelocity"":-39.21057891845703,""yVelocity"":33.887577056884766,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150254.821,""accelerometers"":{""x"":66.61864471435547,""y"":111.82875061035156,""z"":-934.5685424804688},""gyroscopes"":{""x"":-0.878038763999939,""y"":-2.8868417739868164,""z"":3.538778781890869},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.96,""leftRightDegrees"":0.603,""clockwiseDegrees"":163.36,""xVelocity"":-45.660179138183594,""yVelocity"":39.550140380859375,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150260.07,""accelerometers"":{""x"":92.41473388671875,""y"":139.11843872070312,""z"":-941.1181640625},""gyroscopes"":{""x"":1.7698945999145508,""y"":-6.242536544799805,""z"":-3.8027796745300293},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.924,""leftRightDegrees"":0.605,""clockwiseDegrees"":163.354,""xVelocity"":-51.3641471862793,""yVelocity"":44.924766540527344,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150264.862,""accelerometers"":{""x"":99.0789566040039,""y"":149.38121032714844,""z"":-928.7386474609375},""gyroscopes"":{""x"":-4.364296913146973,""y"":2.3056440353393555,""z"":2.4545769691467285},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.932,""leftRightDegrees"":0.576,""clockwiseDegrees"":163.379,""xVelocity"":-54.950408935546875,""yVelocity"":49.75522232055664,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150269.989,""accelerometers"":{""x"":98.1716079711914,""y"":128.903076171875,""z"":-932.01904296875},""gyroscopes"":{""x"":-3.0064773559570312,""y"":-5.215829372406006,""z"":-4.253231525421143},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.903,""leftRightDegrees"":0.556,""clockwiseDegrees"":163.371,""xVelocity"":-58.21576690673828,""yVelocity"":53.53059387207031,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150274.78,""accelerometers"":{""x"":105.5818862915039,""y"":128.0032196044922,""z"":-933.1879272460938},""gyroscopes"":{""x"":0.015407679602503777,""y"":0.0314970426261425,""z"":-7.730961322784424},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.901,""leftRightDegrees"":0.551,""clockwiseDegrees"":163.345,""xVelocity"":-60.95621109008789,""yVelocity"":56.85990524291992,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150279.876,""accelerometers"":{""x"":52.96256637573242,""y"":110.27862548828125,""z"":-927.077392578125},""gyroscopes"":{""x"":-3.40730357170105,""y"":-1.2120038270950317,""z"":-3.3603403568267822},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.884,""leftRightDegrees"":0.532,""clockwiseDegrees"":163.341,""xVelocity"":-57.23814392089844,""yVelocity"":60.83467102050781,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150284.759,""accelerometers"":{""x"":64.02403259277344,""y"":129.70860290527344,""z"":-937.2283325195312},""gyroscopes"":{""x"":0.09517388790845871,""y"":-4.5118088722229,""z"":-6.127618789672852},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.853,""leftRightDegrees"":0.527,""clockwiseDegrees"":163.323,""xVelocity"":-53.620967864990234,""yVelocity"":64.84906768798828,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150289.886,""accelerometers"":{""x"":53.19340515136719,""y"":149.05816650390625,""z"":-925.2922973632812},""gyroscopes"":{""x"":-2.8728201389312744,""y"":1.1626777648925781,""z"":-4.324925422668457},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.849,""leftRightDegrees"":0.505,""clockwiseDegrees"":163.314,""xVelocity"":-50.59231948852539,""yVelocity"":68.93116760253906,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150294.738,""accelerometers"":{""x"":54.945011138916016,""y"":124.36351776123047,""z"":-927.6214599609375},""gyroscopes"":{""x"":-4.165696620941162,""y"":-3.0445854663848877,""z"":-0.057380419224500656},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.823,""leftRightDegrees"":0.481,""clockwiseDegrees"":163.327,""xVelocity"":-47.79048156738281,""yVelocity"":71.99190521240234,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150300.14,""accelerometers"":{""x"":67.41085052490234,""y"":134.14166259765625,""z"":-926.0350952148438},""gyroscopes"":{""x"":0.7555798292160034,""y"":-1.6878068447113037,""z"":-7.6523871421813965},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.807,""leftRightDegrees"":0.479,""clockwiseDegrees"":163.301,""xVelocity"":-45.93183135986328,""yVelocity"":75.08426666259766,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":150304.962,""accelerometers"":{""x"":23.500038146972656,""y"":122.74296569824219,""z"":-923.3961791992188},""gyroscopes"":{""x"":-1.997269868850708,""y"":1.3411858081817627,""z"":-7.315848350524902},""controlState"":""CTRL_HOVERING"",""flyState"":""FLYING_OK"",""frontBackDegrees"":2.799,""leftRightDegrees"":0.464,""clockwiseDegrees"":163.277,""xVelocity"":-44.436214447021484,""yVelocity"":77.42884826660156,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
